L1 seg.code,L1 seg.description,L2 seg.code,L2 seg.description,L3 seg.code,L3 seg.description,Buyers' name
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561015,NANOFILTRATION MEMBRANES - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561016,ULTRAFILTRATION SUBMERGED MEMBRANES - NEW MATERIAL,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561017,ULTRAFILTRATION SUBMERGED MEMBRANES - ACCESSORIES AND SPARE PARTS,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561018,ULTRAFILTRATION SUBMERGED MEMBRANES - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561019,ULTRAFILTRATION PRESSURIZED MODULES - NEW MATERIAL,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561020,ULTRAFILTRATION PRESSURIZED MODULES - ACCESSORIES AND SPARE PARTS,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561021,ULTRAFILTRATION PRESSURIZED MODULES - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561022,MICROFILTRATION PRESSURIZED MODULES - NEW MATERIAL,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561023,MICROFILTRATION PRESSURIZED MODULES - ACCESSORIES AND SPARE PARTS,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561024,MICROFILTRATION PRESSURIZED MODULES - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561025,MICROFILTRATION SUBMERGED MEMBRANES - NEW MATERIAL,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561026,MICROFILTRATION SUBMERGED MEMBRANES - ACCESSORIES AND SPARE PARTS,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561027,MICROFILTRATION SUBMERGED MEMBRANES - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5610,MEMBRANES,561099,MEMBRANES,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5611,MEMBRANES AND MEMBRANES HOUSING,561110,MEMBRANE HOUSING - NEW MATERIAL,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5611,MEMBRANES AND MEMBRANES HOUSING,561111,MEMBRANE HOUSING - ACCESSORIES AND SPARE PARTS,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5611,MEMBRANES AND MEMBRANES HOUSING,561112,MEMBRANE HOUSING - MAINTENANCE AND SERVICE,Geraldine
56,MEMBRANES AND MEMBRANES HOUSING,5611,MEMBRANES AND MEMBRANES HOUSING,561199,MEMBRANES AND MEMBRANES HOUSING,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601010,BARGE ACQUISITION,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601011,WALKING FLOOR TRANSPORT,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601012,TANK ROAD TRANSPORT,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601013,DUMPER TRANSPORT,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601014,TAUTLINER TRANSPORT,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601015,HOOKLOADER TRANSPORT,Geraldine
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601016,WASTE TRUCK TRANSPORT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601017,LIQUIDE WASTE TRANSPORT BY HYDROCLEANING TRUCK,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601018,OTHERS TRANSPORTS,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601019,SCRAPER GRAB FLOOR TRANSPORT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601020,RIVER TRANSPORT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601021,SCRAPER FLOOR TRANSPORT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601022,TRANSPORT VEHICLE RENTAL WITH DRIVER / OWNER DRIVERS,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6010,SLUDGE AND WASTE TRANSPORTATION,601099,SLUDGE AND WASTE TRANSPORTATION,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601110,WASTE COLLECTION - OILS,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601111,WASTE COLLECTION - SANDS,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601112,WASTE COLLECTION - ROUGH WASTE,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601113,WASTE COLLECTION - OTHER,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601114,WASTE DISPOSAL FROM INCINERATOR TO NON HAZARDOUS LANDFILL,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601115,WASTE DISPOSAL FROM INCINERATOR TO INCINERATOR,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601116,HOUSEHOLD WASTE TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601117,THERMAL VALORIZATION TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601118,WASTE LABORATORY TREATMENT (KG),Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601119,WASTE LABORATORY TREATMENT (UNITY),Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601120,BIOGAS TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601121,LEACHATE TREATMENT ON SITE FIXED,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601122,WATER TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601123,SMELL AND AIR TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601124,RADIOACTIVITY TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601125,MSWI RESIDUE TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601126,MSWI RESIDUE TRANSFER WITH BIG BAG,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601127,MSWI RESIDUE TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601128,RECYCLING TREATMENT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601129,EXTERNAL WASTE TREATMENT IN LANDFILL (HAZARDOUS WASTE),Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601130,EXTERNAL WASTE TREATMENT IN LANDFILL (NON HAZARDOUS WASTE),Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601131,EXTERNAL WASTE TREATMENT IN LANDFILL (INERT WASTE),Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601132,INCINERATION WASTE TREATMENT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601133,TRANSFER TREATMENT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601134,SLUDGE AND GREEN TREATMENT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601135,EXTERNAL FEES HAZARDOUS WASTE,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601136,OTHERS WASTE TREATMENTS,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601137,WOOD REVALORIZATION TREATMENT,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601138,SUB-CONTRACTED SORTING SERVICE,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601139,SORTING EMPLOYEES OUTSOURCED,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601140,STORAGE OF FARMING SLUDGE,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601141,WASTE AND SLUDGE COMPOSTING,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601142,WASTE AND SLUDGE DISPOSAL ON LANDFILL,Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601143,TAX ON POLLUTING ACTIVITIES (TGAP),Shirley
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601144,WASTE INCINERATION (APCR),Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601145,TRACKING SHEETS,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601146,WASTE METHANATION,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601147,SLUDGE TRYING,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601148,AGRICULTURAL VALORIZATION OF SLUDGES,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601149,MANURING PLAN STUDY,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601150,REFUSED SORTING TREATMENT PROCESS SERVICES,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601151,CRUSHING SERVICES,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601152,CLINKER TRANSFER ON LANDFILL,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601153,CLINKER TRANSFER OFF LANDFILL,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601154,INCINERATION ON CEMENT WORKS,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601155,CSI SCORI EXPENSES,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601156,FEX SCORI EXPENSES (PER TON),Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601157,FEX SCORI EXPENSES (BUNDLE),Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601158,LEACHATE TREATMENT ON SITE MOBILE UNIT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601159,EXTERNALISE LEACHATE TREATMENT,Joanna
60,SLUDGE AND WASTE TRANSPORT AND TREATMENT,6011,SLUDGE AND WASTE COLLECTION AND TREATMENT,601199,SLUDGE AND WASTE COLLECTION AND TREATMENT,Joanna
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621010,AIR GOODS TRANSPORT,Shirley
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621011,RAIL GOODS TRANSPORT,Shirley
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621012,TRUCK GOODS TRANSPORT,Shirley
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621013,SEA GOODS TRANSPORT,Shirley
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621014,SPECIALISED GOODS TRANSPORT (REFREGIRATED AND HAZARDOUS),Shirley
62,TRANSPORT AND LOGISTICS,6210,TRANSPORT OF GOODS,621099,TRANSPORT OF GOODS,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621110,SITE MOVING,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621111,PACKAGING SUPPLIES,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621112,PACKAGING SERVICES,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621113,CUSTOMS / FORWARDING AGENT / HARBOUR EXPENSES,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621114,HANDLING / HOISTING SERVICES,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621115,WAREHOUSES AND STORAGE AREAS RENTAL,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621116,ARCHIVING AREA RENTAL,Shirley
62,TRANSPORT AND LOGISTICS,6211,LOGISTICS,621199,LOGISTICS,Shirley
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641010,VEHICLES LIGHTER THAN 3.5T PURCHASE,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641011,SPARE PARTS FOR VEHICLES LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641012,LONG TERM RENTAL VEHICLE LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641013,LONG TERM RENTAL VEHICLE LIGHTER THAN 3.5T WITH BUYING OPTION,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641014,SHORT TERM RENTAL VEHICLE LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641015,MAINTENANCE VEHICLE LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641016,EQUIPMENT FOR LESS THAN 3.5T VEHICLE,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641017,FLEET MANAGEMENT,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641018,"MOTORCYCLE, TRICYCLE",Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641019,MOTORWAY TOLL AND PARKING CARDS FOR LESS THAN 3.5T VEHICLE,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641020,LIGHTER THAN 3.5T VEHICLE RISK MANAGEMENT,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641080,MEDIUM TERM RENTAL VEHICLE LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6410,LIGHT VEHICLES (<3.5T),641099,LIGHT VEHICLES (<3.5T),Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641110,HEAVY VEHICLES ACQUISITION,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641111,HEAVY VEHICLES CHASSIS ACQUISITION,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641112,BODIES AND EQUIPMENTS FOR MUNICIPAL WASTE COLLECTION (RCV),Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641113,"BODIES AND EQUIPMENTS FOR CONSTRUCTION AND INDUSTRIAL WASTE COLLECTION (SL, HOOKLIFTS, CRANES)",Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641114,CHASSIS MAINTENANCE AND REPAIR SERVICES,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641115,EQUIPMENTS FOR SEWAGE/HP CLEANERS VEHICLES,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641116,EMBEDDED SYSTEMS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641117,HEAVY VEHICLE WEIGHING SYSTEMS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641118,HOSES FOR SEWAGE/HP CLEANERS VEHICLES,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641119,SEWAGE/HP CLEANERS PUMPING TUBES,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641120,SPECIFIC EQUIPMENTS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641121,HEAVY VEHICLES BODIES AND EQUIPMENTS MAINTENANCE AND REPAIR SERVICES,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641122,HEAVY VEHICLES SPARE PARTS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641123,HEAVY VEHICLES TRAILERS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641124,HEAVY VEHICLES MOTORWAY TOLL AND PARKING CARDS,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641125,OTHER TRANSPORT EQUIPMENT,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641126,HEAVY VEHICLES SHORT TERM RENTAL,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641127,HEAVY VEHICLES LONG TERM RENTAL,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641128,HEAVY VEHICLES LEASING WITH OPTION TO BUY,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641180,HEAVY VEHICLES MEDIUM TERM RENTAL,Jaweed
64,VEHICLES,6411,HEAVY VEHICLES (> 3.5 T),641199,HEAVY VEHICLES (> 3.5 T),Jaweed
64,VEHICLES,6412,TECHNICAL VEHICLES CONTROL,641210,CONTROL FOR VEHICLES LIGHTER THAN 3.5T,Jaweed
64,VEHICLES,6412,TECHNICAL VEHICLES CONTROL,641211,CONTROL FOR VEHICLES HEAVIER THAN 3.5T,Jaweed
64,VEHICLES,6412,TECHNICAL VEHICLES CONTROL,641299,TECHNICAL VEHICLES CONTROL,Jaweed
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641310,CONSTRUCTION MACHINERY SHORT TERM RENTAL,Peter
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641311,CONSTRUCTION MACHINERY LONG TERM RENTAL,Peter
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641312,CONSTRUCTION MACHINERY ACQUISITION,Peter
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641313,LOAN CONSTRUCTION MACHINERY,Jaweed
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641314,CONSTRUCTION MACHINERY SPARE PARTS,Peter
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641315,CONSTRUCTION MACHINERY MAINTENANCE,Peter
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641380,CONSTRUCTION MACHINERY MEDIUM TERM RENTAL,Jaweed
64,VEHICLES,6413,CONSTRUCTION MACHINERY,641399,CONSTRUCTION MACHINERY,Jaweed
64,VEHICLES,6414,HANDLING MACHINERY,641410,SHORT TERM RENTAL HANDLING CART,Peter
64,VEHICLES,6414,HANDLING MACHINERY,641411,LONG TERM RENTAL HANDLING CART,Peter
64,VEHICLES,6414,HANDLING MACHINERY,641412,HANDLING CART PURCHASE,Peter
64,VEHICLES,6414,HANDLING MACHINERY,641413,LEASING CART,Jaweed
64,VEHICLES,6414,HANDLING MACHINERY,641414,HANDLING CART SPARE PARTS,Peter
64,VEHICLES,6414,HANDLING MACHINERY,641415,HANDLING CARTS MAINTENANCE,Peter
64,VEHICLES,6414,HANDLING MACHINERY,641480,MEDIUM TERM RENTAL HANDLING CART,Jaweed
64,VEHICLES,6414,HANDLING MACHINERY,641499,HANDLING MACHINERY,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641510,NACELLE SHORT TERM RENTAL,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641511,NACELLE LONG TERM RENTAL,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641512,NACELLE PURCHASE,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641513,NACELLE LOAN,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641514,NACELLE SPARE PARTS,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641515,NACELLE MAINTENANCE,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641580,NACELLE MEDIUM TERM RENTAL,Jaweed
64,VEHICLES,6415,ACCESS MACHINERY,641599,ACCESS MACHINERY,Peter
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641610,SHORT TERM RENTAL MOBILE CRANE,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641611,LONG TERM RENTAL MOBILE CRANE,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641612,MOBILE CRANES PURCHASE,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641613,MOBILE CRANES LOAN,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641614,MOBILE CRANES SPARE PARTS,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641615,MOBILE CRANES MAINTENANCE,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641680,MEDIUM TERM RENTAL MOBILE CRANE,Jaweed
64,VEHICLES,6416,MOBILE MOTORIZED CRANES,641699,MOBILE MOTORIZED CRANES,Peter
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641710,FUEL : BULK DIESEL,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641711,FUEL : DIESEL SERVICE STATION,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641712,GAZOLINE (NON ROAD USE),Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641713,FUEL : GPL / LPG,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641714,NATURAL GAS FOR VEHICLES,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641715,AD BLUE,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641716,DIESTER,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641717,FUEL CARDS SUBSCRIPTION COST,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641718,SPECIFIC GAS FOR ENGINEERING MACHINERY,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641719,LUBRICANTS AND GREASE FOR VEHICLES LIGHT VEHICLES,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641720,LUBRICANTS AND GREASE FOR VEHICLES HEAVY VEHICLES,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641721,LUBRICANTS AND GREASE FOR HEAVY VEHICLES AND INDUSTRIAL EQUIPMENT,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641780,STOCKED GAZOLINE (NON ROAD USE),Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641781,NON STOCKED FUEL AND OFF-ROAD DIESEL,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641782,STOCKED FUEL : GPL / LPG,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641783,NON STOCKED FUEL : GPL / LPG,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641784,STOCKED GNV,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641785,NON STOCKED GNV,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641786,STOCKED AD BLUE,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641787,NON STOCKED AD BLUE,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641788,STOCKED DIESTER,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641789,NON STOCKED DIESTER,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641790,STOCKED PETROL/BENZINE,Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641791,NON STOCKED PETROL (+ CARD),Claire
64,VEHICLES,6417,"VEHICLES FUEL AND OIL, LUBRICANTS",641799,"VEHICLES FUEL AND OIL, LUBRICANTS",Claire
64,VEHICLES,6418,TYRES,641810,TYRES VEHICLES LIGHTER THAN 3.5T,Claire
64,VEHICLES,6418,TYRES,641811,TYRES VEHICLES HEAVIER THAN 3.5T,Jaweed
64,VEHICLES,6418,TYRES,641812,MACHINERY TYRES,Jaweed
64,VEHICLES,6418,TYRES,641899,TYRES,Jaweed
